text,true_label,pred_label,probability
davethebrave watching attackoftitan adultswim bro han stealing tweet bitch as nigga,1,1,0.9937891890874572
hoe always tryna say look like celebrity bitch like hoe love krenshaw sit yo basic as,1,1,0.9995595894046608
charlie crist losing florida job raise minimum wage worth conservative byte httptcoyjyjyfl via conservativebyt,0,0,0.017611641972153196
rt duragseva bull still winning title bland as offense pau still pussy darkskin nigga starting line u,1,1,0.9350700567770686
sadboy bitch worldwidee,1,1,0.9999999999997478
princedemitri theweek russlljones typical hitchens type atheist watching doc hollywood hate god ready mock,0,0,0.1683467133680775
rt clutchlikemj tennessee isnt even orange like vitamin pee yellow,0,0,0.08034539774391981
rt kaycimalynn utcast hey cunt miss,1,1,0.8329618590782617
anyone want share thought mock draft kidding shut filthy damned mouth clod,1,0,0.07764225263756848
asaptwelvyy hoe,1,1,0.9999996084828259
rt feinsandnydn yankee acquire chase headley padre yangervis solarte rafael depaula,0,0,0.013194620537342428
stevemaxboxing thats little egotistical bitch deserves head huge someone get kod wind blow,1,1,0.9303450904042148
skyereyes oreo cookie,0,0,0.009765946511748376
good morning hoe as nigga pimp c voice,1,1,0.963100253346106
rt shamargothoes j cole aint trash period,0,0,0.2617865818639299
wellheeledking old raglyscrag bitch place,1,1,0.9883111118856858
badnradbrad whattheflocka morbidmermaid sydney favorite shes nigger love,1,1,0.7205505541309479
glitteredinpink west like need hoe im breaking suck dick,1,1,0.9790374181950946
going view point seeing star child monkey,0,0,0.09631559596251506
vaginal wall inflammed fuck nigga thats fucking bitch cut em complete treatment,1,1,0.9976409110088235
rt ballardddd victorgee lyyssaaaaaa dont know welcome saturday bitch privilege,1,1,0.9150853798249728
rt bigpoppadot ill never think bitch mine,1,1,0.9307743807547518
dont ask im feeling cause aint bitch dont got tf im sad fucking feeling,1,1,0.9902825359990315
u gon wit ur bae even cheat shut fuck take dick pussy aint nothing better love,1,1,0.9974745731710035
somebody toss bitch dasani something gurl thirsty,1,1,0.9773211475161232
anddone fuck east st john fan family amp friend shut yo bitch as,1,1,0.9837752609053931
fuck rapper say bitch la,1,1,0.9904153703736667
rt luaboo uceina hazel e look like bird kaep prolly related nose shit thats berg wont ever make dat bit,1,1,0.6755281385588396
rt damestrcash jaetips know thats trash,0,0,0.22833548024415215
anniec ugly white bitch,1,1,0.9984806930717982
grow bitch,1,1,0.9967535085780143
dumbass dr c like dumb bitch,1,1,0.990476891017526
jamal hoe aint loyal aint,1,1,0.9915340268736307
rt sexualgif u go baes phone amp there hoe httptcocyejvl,1,1,0.9413131759147494
bsbhforum beatthehabs nyr httptcookvhwhyvh canadiensmtl pussy,1,1,0.9999980982180846
rt aianhangover yeah scale one ten bitch,1,1,0.8744512661339695
liveitupjersey yeah seen tweet bitch amp block used itit fit,1,1,0.9197823595931439
jcash freemolly voiceofdstreetz bitch fukkin wicha fuck nigga square im fucking,1,1,0.9995307530522389
idochips honky tonk badonka ankh,0,0,0.15732557964703137
db idk trash though,0,0,0.079036438641696
charlie crist asked keep poll broward open pm claiming long line medium report say turnout light broward,0,0,0.05317737077008081
hoe familiar juicetweet,1,1,0.9999996084828259
rt therealmugatu deet mikenapoli nole remember game winning jack right last summer yankee stadium started p,0,0,0.06295944434501945
e motor tranny triton motor transmission mile came e httptcodgickv,0,0,0.3121671367214625
lebronvuitton loyal bitch burbs without daddy issue like finding holographic mewtwo sounding like lol,1,1,0.9609857583597422
rt sportscenter derek jeter get done jj hardy commits error slow grounder run score yankee take lead th innin,0,0,0.04305737629394355
oh im back nd vap dont fuck one bitch httptcoftpxsupkx,1,1,0.9892163439575855
rt joebudden back hoe tho,1,1,0.8726906007721456
bitch come school wearing stripper heel school make sense,1,1,0.812430684524648
fuck still play flappy bird lorentravis flappy bird feel like httptcooqjnnfwo,1,0,0.08071000464804953
youre pussy shut,1,1,0.9887785182983565
rt gmbace u wife bitch den represent uso dnt wife da wrong bitch,1,1,0.9689732834712141
ej wanna michael sam bitch bad,1,1,0.9529308887214256
ill always remember feeling like good like couldnt like whack bitch could amp lied,1,1,0.9521963281825973
alexadelsanter awkward u fag corleyhuff vitchhhh httptcohudohayqe wonder who awesome tank,1,1,0.5301240085468079
grand opening top class oriental massage perfect httptcoojozokfei,0,0,0.03446493257990119
chasing hoe better get cash nigga,1,1,0.9945221753689115
rt texashickspanic hey acting like saint twitter think youre fucking weird prude bitch,1,1,0.9763912779513545
love butter atcq id love qtips hook looped three half minute instead phifes trash verse,0,0,0.14214357097534847
heauxmersimpson im jus tryna vaca away nigger bro,1,1,0.9404696156347209
rihanna raided nickis wig closet summer bad gal wanna fun httptcopanscimew bitch nerve smh,0,1,0.8574534940832245
foreign bad bitch n said name trinaaa trap house look like got hit hurricane katrinaaaa,1,1,0.9774789005821843
im sippin patron nigga bitch bad bone nigga fucked im fucked like gon get home nigga,1,1,0.9994301856044665
find hard believe ceelo raping hoe easy get panty successful,1,1,0.9426118796431199
mykatmeows bitch,1,1,0.9999999999997478
tweet aint shit bitch aint either,1,1,0.9980684028670873
tattoo expression meaning one man trash another man treasure,0,0,0.08612060290447521
rt ozlito stblocjeremiah ctfu hell yea yo bitch ever got,1,1,0.9808744913387516
rt collegehumor one loyal girlfriend worth one hundred hoe,1,1,0.945060288691408
wont nothin bitch cant even get hard,1,1,0.9800666163488382
rt cuffnoslut hate basic bitch,1,1,0.9962559743882768
longlivechris atlanta nigga nerdlifethuggin bay nigga gotta chill rt lawtooraw im shitting hoe httptcoxaingsc,1,1,0.994510066584206
rt bigstaxxboss got problem bitch aint one go bitch nigga rn,1,1,0.9985212838020818
keitholbermann feel way bigotry racism using word redskin,0,0,0.08112331472353078
im gook boy shawty httptcolaaahstyeb,0,0,0.35549584058887856
imgorejess unloyal retard,1,1,0.5990499717342416
rt pgwashere truth b told hoe,1,1,0.9649600221832911
rt kiaspeaks yall stay tracking pussy mile refuse put effort controlling peen okayi guess whatever ke,1,1,0.9428734572695154
rt oldar lovelyweird need workout plan httptcoxmnimyivn third bitch fucking miracle,1,1,0.9816994520242043
stood outside minute take phone call went back looked mirror saw somalian fuck sun lil punk as bitch,1,1,0.9405099636951405
beverlynohills fucking nasty got held wrong pussy im telling bet ever kiss im breaking w u,1,1,0.9719697735617501
thanks nigga coco smell good hoe haha finna pull allllllll hoe come smell nigga,1,1,0.9984562281384809
way hawk girl green lantern trust hoe nope,1,1,0.8741199584424737
know didnt see know bitch heard,1,1,0.9746879447489528
eagle fucking trash,1,1,0.6817998728863442
idc eat pussy,1,1,0.973307359423685
rt poeticgenius go back forth girl youre bitch let disrespect youre bitch lol,1,1,0.9941464189300452
kittyhello imyungjay bitch as nigga fuck lt hoe aint got manner realtalk,1,1,0.9997424310734438
bleed hoe alexa,1,1,0.9999996084828259
lol bitch thinking kanye perfect man opened car door wife bitch dont know wtf yall need,1,1,0.9936636127534922
never lie never cry never die gone die love friend love hoe yellow slut call gold,1,1,0.8151460341879978
dear god forgive u moral slope value shacking pretty word perpetual fornication let httptcohurrtndfz,0,0,0.16391609146801436
repgutierrez full called child child illegal border jumper m gang member,1,0,0.17562106570902739
sowhatsides funny bitch,1,1,0.9988591450883278
rt kevnasto would rather fuck fat chick allow nigger house,1,1,0.9790952327499545
wish ppl would learn tf stay business im grown as man go please mind damn business bitch,1,1,0.9791376532001655
someone please explain bird angry amp destroying pig home,0,0,0.034228593893680534
talk twitter bc pussy real life,1,1,0.980802740265414
bitch wanna smoke weed,1,1,0.9504606477474117
people historically called white trash called reason theyre white trash truth hurt,1,1,0.7829521793789298
rt theonlyreed pete carroll prolly got hoe lined player game bruh,1,1,0.9129546402074422
rt blndebtch love really blind stupid cunt feeling,1,1,0.9302403122135503
trillbain bitch brain damage,1,1,0.990172955257178
rt jkwest dnt trust bitch think shud b bad girl club,1,1,0.9847601561218491
u wit bitch,1,1,0.9958826842370294
told hoe suck got lip like rubber duck,1,1,0.9834661020223665
rt ryancruz waynostra jus dont faithful cu u never kno bitch lmao,1,1,0.9272803230923827
mom said couldnt chocolate milk past nine punched bitch pussy satan,1,1,0.990762535181687
yall black as hoe aint east african,1,1,0.9781131893197216
ima groovy type nigguh,1,1,0.8819311254744782
rt nyashwhisperer show yall bitch imitate n wonder u say thing say,1,1,0.9716829166210288
rudepost new breed white girl httpstcozsuzqixd slammed bitch,1,1,0.9874727987231942
ashleyrike sick bitch,1,1,0.9775370884000476
rt yungretweet versharky bitch,1,1,0.9999999932247903
rt nicky rickahyatt visionamd better b manchurian candidate think abt bitch abt policy scream racism,1,1,0.6300692053678842
rt mellopsycho apparently current hair trend hollywood bitch look like lost fight weed whacker,1,1,0.8622621980391904
mckinley mean pic idk chose one cough bitch cough,1,1,0.9329716423895603
uhhdrugs bitch,1,1,0.9999999999997478
well bitch biology said,1,1,0.9725455213960732
nig g e would done thing,1,1,0.7563892914804374
people talk shit twitter see person looking like bitch wtf looking yes yeah im cute,1,1,0.991401154226589
rt darthalk baqotivity shinsnipes youre tweeting cringiest people darth dana bitch lmao follows r,1,1,0.9819997134573792
rt cheefpolo bitch love coming public naked espndaniel dont basedlightskin httptcowgdmndv,1,1,0.9695436632285012
wanna get lifted amp fuck exotic bitch,1,1,0.9986188790440222
turk hoe yall,1,1,0.9848836315547747
flappy bird gonna death,0,0,0.038540452662215105
like nigga lie bitch amp wonder go crazy aint,1,1,0.9947473803643158
naomi campbell rihanna miley cyruscrazy bitch lol,1,1,0.9564650845483077
hibye omfg pic tranny lmao,1,0,0.44128883481523234
rt dipsetkenn rt tonethaman rt paperchaysin love money fuc bitch wont stress keep mouth closed cuz,1,1,0.9200259078220501
rt captaindrew supp wigga,1,0,0.36540385612947013
rt mathewsjw muslim jihadi fighter book ticket cruise ship syria iraq httptcoaufmczy,0,0,0.05164039100946167
ok texas bitch keep textin callin cryin stressin askin another bitch allegedly,1,1,0.992390953062069
laughing inside thinking thats yo bitch as get fuck boy,1,1,0.9820435241672258
dreday nig nog,1,1,0.7495820933473083
kiefferjason bitch wtf r u talking tf r u still talking shit action thank proving point pussy boy,1,1,0.9967096604974391
rt pascuzzo salon meanwhile texas yearold man facing year life prison worth pot brownie httptcof,0,0,0.16886897136485166
lil bitch,1,1,0.9969201572508911
sowavytee hey hun,0,0,0.03485685612567973
bssladyre go sleep bitch,1,1,0.9746307291375899
rt shimshammy wanna ball fist hair shake bitch right,1,1,0.9372346445709514
miss jihadist bitch crosshairs ahhh good ol day,1,1,0.9757532039321204
bitch rolled eye bc didnt get tipped doesnt listen u ask sweet potato fry instead regular,1,1,0.8335705797617318
rt collegefession putting long hard dick throat least could lick little pussy returnthefavor illino,1,1,0.9354204473879194
edgarguillenjr joclark daltonryann dault blakeanderson justinmiculka ktit aaronbaxter bitch edgar,1,1,0.8744824680109562
mclaffytaffy yankee football funniest part latest video sincerely pittsburgh,0,0,0.025992511362363215
midnightsnacka wow fucking lame laughing ya hey fat as u want twinkie u said made sense go eat something,1,1,0.8395737693207471
rt hoskinsty xjessicax brandon annoyingand lil bitch,1,1,0.97327121146609
greaterthn bad bitch httptcoesxbexvkeslets go fun ambernicolee,1,1,0.9909637648096424
broke niggah gone tell,1,1,0.9506754056953879
rt breebgorgeous female day dont like anything freaky nigga gossip like bitch,1,1,0.9889850610977412
rt fucktravonn nigga madd gay rt cirocbwoy teacher giving nigga pussy snitching incredible,1,1,0.9941416930610559
udrewhendersonu nope super chocolatey yummy brownie,0,0,0.040477483381265104
wonder girl call eachotha bitch cool nigga call dem one mfa body dontgetit,1,1,0.9911514269637672
fucking first night dont make hoe,1,1,0.9707522348735732
imjoshdean thats hoser eh httptcoqulrtowmlb,0,0,0.15964430247384975
rt jaredlambert brandons dumb fat chunky whore,1,1,0.584659825627217
rt dugoutlegends lou gehrig hand fracture career played straight game ironhorse yankee httptcoosofyoh,0,0,0.03632939935777831
wanna know crazy shit without sunshine could find shady bitch,1,1,0.9861795411577949
rt zannlxrd hate italian ppl say olive garden isnt real italian food fuck ur grandma roasted casserole bitch olive garden,1,1,0.9622747698696494
holy fuck white bitch baby daddy straight go us condom anyways bitch maybe youd stay outta clinic,1,1,0.9972121248676569
thatassholealan nick background nigger,1,1,0.705656928053165
lmao rt freakyt vonshayeb nicca rt freakyt wat fool,1,0,0.4891135733771944
rt inkmehoe craziest bitch got best pussy,1,1,0.9993615498718814
theomaxximus gerryshalloweenparty httptcoycrsrnjhc halloween yesterday stupid nigger,1,1,0.7910719335930539
rt karlosbudah kno bitch thot wanna meet momma,1,1,0.9501283473734643
crazy as rt darealquitam acting mean ratchet ghetto crack,1,0,0.3256088234253086
fuck wnba fuck dyke set gotnoset,1,1,0.9984625467419315
therealjbrd winchstrracin wyattw maybe call hootie back dont answer anymore still crow,0,0,0.21102143546464291
grizzboadams wyattnuckels haha playin nigga fuck bitch make money smoke straight og kush,1,1,0.9863619035811755
rt thadisreal lady nigga always wanna go party every weekend basically side hoe shopping,1,1,0.953292239567642
padre yankeeangel fan need stfu,0,0,0.3906115004727827
femshaveballz u spent significant time ghetto witnessed year terrorism committed police black community,0,0,0.24415409762277845
fdad hick yes,0,0,0.08426088064775338
rt walkinghashtag dumbcollegefun mean girl honest bitch truth jacklynannn,1,1,0.9720090796930027
never replied asking calling redneck gigg psherm echoeserrant jstines,0,1,0.5070534284736798
girl legit look like pig kiss imik bitch,1,1,0.977451186019381
sevensixxx oldirtyjesus great reply except trash,0,0,0.027513440983065726
car wet bitch wet drive car pool,1,1,0.8560929533663997
rt thecommoncock rt killed bitch dick,1,1,0.99197841714811
yeah bitch,1,1,0.9860436822591757
shoe notoriousbm england shut ur faggot as thirsty pussy,1,1,0.9960236324014575
titty wrecked ya bitch,1,1,0.9946450374768059
think fuckin wit wrong niggah,1,1,0.9737746629755478
naw rt bakegriffin one mad espn gonna talking faggot as penn state week,1,1,0.8737881737840846
call song bird generation,0,0,0.04070513671671355
turn bitch,1,1,0.9994152274735162
stephyrae hoe,1,1,0.9650013182171606
witmyrudeass newly gay bitch dont kno shit work,1,1,0.9980369784462362
imtrillasfuk snap chat name please bitch snapchatt,1,1,0.895281329951271
bitch callemlikeiseeem,1,1,0.9999999999997478
rt thaddiemac light skin bitch cheat man dark skin bitch squirt bike chain oil latinas cut dick amp white gir,1,1,0.9889776207623827
tylar ion sneak dis broke bitch,1,1,0.9037516536209421
bitch need ready fellaz dont play game let high school tease shit last day swag,1,1,0.980491091547515
fucking faggot,1,1,0.9961748874780895
xanaxdreams beany steal description u arent salty fake,0,0,0.07529103516153172
rt trapmama boobiejohnson could catch round half pussy,1,1,0.9559176006494141
rt tipitin ifshecantsuckthedickright slap forehead bitch need spankin discipline as,1,1,0.9911287302913795
rt soulflower im feminism think men woman equal bitch dont know shit feminism,1,1,0.9948886756303195
switcheroo yo main bitch nigga hell naw dont date hoe,1,1,0.9997543049046862
wanna ask maad question bitch tell need stop interrupting playlist,1,1,0.9621914252701532
rt jaynovel real rt jruiz thing worse forcing conversation dumb bitch,1,1,0.9427347593092168
rt raychielovesu dont understand grey area hoe lying like close leg life,1,1,0.9324115770549669
keauram whitegoddesss repost httptcogcsrbhqoqp kush blunt convos simple minded ho made pic bet,1,0,0.4717041976885705
dolphrudager nope never taken neighbor actual stuff wifi acct info trash can super easy,0,0,0.13338719072241695
rt cpsqueak time ya make bad pussy behave,1,1,0.9975828134849141
rt yahoofinance two stock turn trash cash httptcomrmlxacoxx,0,0,0.14350661502846207
love floating monkey head much next person active surplus website redonkulus httpwwwactivesurpluscom,0,0,0.17297507012183821
tell hoe come cause look like forgot bout fact aint seen say alot bout,1,1,0.9655738616706883
rt causewereguys list bitch want dick httptcorilgvboghl,1,1,0.9651948484838625
entmagazine magisto digitalskeptic project could lead military program requires full op mock testing,0,0,0.0270080391906713
brown schedule first half year literally retarded easy,1,0,0.45478468761467905
kidding guy dont hoe dont let lovtadaisha lie yall,1,1,0.9127736581686143
maybe werent conceited bitch people would like,1,1,0.9022077408629727
know many hot bitch,1,1,0.9961374782595352
ur girl watch snapped front u trying spook u,0,0,0.2905015120726125
accept flaw imperfection thats make see im fuck small dick faggot parent dont love,1,1,0.9825395990284459
isnt rogers game pussy heart tough wheres cry oh he really hurt excuse cutler tougher,1,1,0.854287009081775
rt zmega imyungjay grab bitch u lmao oh belt fendi,1,1,0.8954257461051941
rt tanajiamonay hate hype as bitch like early loud sit tf somewhere,1,1,0.97895291345617
gospel rt tibridotcom better wake realize good lord aint stop creating pussy built shawty,1,1,0.9743133290596868
nyrkelsmads dat dawg live betta den colored folk hood,1,0,0.1924682817593333
rude rt anointedmouf wish bitch would stop calling im trying get dicked nigga,1,1,0.9885031963331549
got red as bitch wid red as pussayyy,1,1,0.7518390810485256
ride around notint bitch see jetlife,1,1,0.936052731132816
hoe loser need hit gym,1,1,0.9336388505938085
dswizzle dswizzle boy u look like big bird sesame street,0,0,0.1372512136232314
many weird people ghetto time,0,0,0.25013820390318825
whipped french front babe post office winning,0,0,0.07404358424888723
brother doesnt know american horror story bitch lame as fuck,1,1,0.97540125893385
rt nomeekjustmilz honestly hate woman bitch amp complain nigga playing video game still make time yallthem,1,1,0.9782291102621162
rt elchavaloko still laugh maniac scared needlesi bet cry like bitch got gay as tat,1,1,0.973460203541934
mt browngal gouache monkey tiki httptcokfhjlwhbs,0,0,0.028466655015139196
rt capitalt put ya hoe ya girlfriend,1,1,0.977732513371916
rt ljspagnoli isi jihadi terrorist post tweet every minute spread propaganda httptcoerjmvef,0,0,0.08400223471488724
mlgpollute im gonna tell friend buy scuf dumb chink frail pussy,1,1,0.9847142540403037
selfies booty pic cause bitch always look like as,1,1,0.9755228902220205
idgaf bout basic bitch,1,1,0.981119866696593
take shot wit chaser get bitch dont chase em,1,1,0.9889734283603355
slumlordlaffy bitchk,1,0,0.09382722231668658
know grew skippy mouzonebrother psherm echoeserrant gigg jstines,0,0,0.2005555840466172
cant wait rt strictlykeyz nigga wanna pop viagra pop young bitch,1,1,0.9675951584386167
vending machine around bitch im starvin,1,1,0.9813560818819771
angieex ik pussy,1,1,0.9635479063467768
dumb bitch opinion bout wtf post instagram time took write post httptconuzmxspxus,1,1,0.9590971523503764
fat hoe ina caddilac u tell jus lost dey luxury car ride virginityhoes happy lmao,1,1,0.935964529168283
im done wit cheer team bitch literally brain dead,1,1,0.8850298350993799
yellow jacket landed mouth stung cutting grasssafe say httptcocayucso,0,0,0.06650195178338218
humble personality hoe rt lovemedarlingg best nonphysical feature opposite sex,1,1,0.5793120852627909
rt jeffgallardo sonali guy colored eye httptcohwiplpuxpq,0,0,0.03417330838158915
mademyselfher eeeeeeeee got hoe,1,1,0.9970526043793791
rt mirrorweirdnews adorable tiny monkey showering sink cutest viral video youll see weekend httptcocwcbzpb http,0,0,0.052527867854400875
maddieevaans felicity idk ur saying probably desperate pussy,1,1,0.9281701622327475
wish girlfriend come home long night fuckin wit bitch club,1,1,0.9677486843353188
rt kingofmobb dont tell side bitch family business thats none business,1,1,0.932089900650549
marclamonthill nfl stadium play music jayz former drug dealer whose diaphragm wouldnt work wo saying nigger every song,1,1,0.5560096474868736
n dat bitch sound like man dat ya grandma fucc yu,1,1,0.9479507229453401
aint dont turnin bitch,1,1,0.9999928684211998
twitter like real lifefilled pussy,1,1,0.972954631796489
solopo yall got taxi right get oreo right possible,0,0,0.42942230017252786
time jamboree start thursday ca smile ugly hoe,1,1,0.8813126824621892
quit suckin dick hop fat as elsewhere cuz aint tryna fuck globe as bitch got orbit,1,1,0.9982344245261601
dumb bitch dont know color,1,1,0.9863144889111055
let nigga hate bitch loving,1,1,0.9941659144489327
hate see cold hoe tryna kick knowledge,1,1,0.9392604655034453
rt arigold jordan wearing bitch need grow tf,1,1,0.9512530171384133
one big school full fake bitch,1,1,0.9718691591695056
rt iggyazalea like guy asks number say ugly bitch say,1,1,0.9693695334274258
rt dodger gracias por jugar con el corazon ahora ganarle los yankee tommylasorda httptcofytvuznzb,0,0,0.012926423049548594
rt kaprecesun favorite jigger shawn satisfiedx httpstcounnmmfq,0,0,0.16173151908161426
scronybitch tryhardsilva bitch,1,1,0.9999999999997478
leelucas bitch coming httptcoxdcuusbaf,1,1,0.9340686858647356
dawg ceomiamimike told must klounge saturday rockin bitch wit tha httptconvchtwos,1,1,0.7850820406396392
soundtracktoky hoe as nigga aint get nobody free agency,1,1,0.9963115523315661
mf tell talk aint truelike bitch,1,1,0.9979030603326945
liked youtube video httptcoqgnhildttv sock fairy short film,0,0,0.06144817805249144
like bitch know got next yasss httptcoxvpwwfrub,1,1,0.9854184799432926
rt blackelvis favorite episode friend one black mysteriously vanish unemployed white people find affordable ho,0,1,0.5608355953278504
wallah ill drop kick bitch,1,1,0.9833315622777679
rt osvaldovause bitch get dragged lmfaoo omg,1,1,0.9886213178287497
pinto grigio dream turned moscato reality,0,0,0.1510465178341178
rt joebudden got hoe sure cant find put lol,1,1,0.9725807732855104
america teach people bitch something enough youll get want,1,1,0.8784408048030933
year ive supported nigga bitch kid well gratitude died,1,1,0.9866505551304527
rt creamm victoriafinae dont mind retarded as,1,1,0.850289889324396
rt itsdorry school doesnt even test intelligence test ur memory test ability keep calm slap bitch,1,1,0.6604495212422387
stack heel bitch foot car seat still smellin like key tell plug im lookin increase,1,1,0.9597757215636249
brag bout hoe prolly get pussy,1,1,0.9963000873116933
rt relatabie hate people ask tryna look good bitch bye,1,1,0.9593830246213609
rt sbacilio neta bullshit aside need get bad bitch,1,1,0.9935838288327811
damn redneck outside shooting gun keep waking kid sleep u tonight thanks work going great,1,0,0.29697225967835766
rt keyshbechillin bitch done kegals today,1,1,0.9603475894316837
rt causewereguys call girl bitch shell get offended u put bad front shell swear shes queen,1,1,0.8603850037200771
illionaire taking hoe lol,1,1,0.9562609662098913
mcdonalds breakfast good lunch trash,0,0,0.09288783881041832
gutssidious get devil first bitch roasted,1,1,0.9769854404194885
rt nativecurator honor native american changethename httr redskinsfacts redskin httptcovgqvehy,0,0,0.05491640400252009
disturbing feeling pressure isi fanboys al qaeda fanboys resort celebrating reclaim jihadi bona fides,0,0,0.01191783362878376
rt ipooted there pussy makeup,1,1,0.9831367554890207
rt sequoiagabris ueonoyungjumbo sequoiagabris yeah hoe baby innocent lol gabriella still got sister birthd,0,1,0.9285015381032258
hey yankee fan good score lookingformore httptcohlqalcigf,0,0,0.01345625784896457
rt senorsteez hoe aint loyal mane rotate,1,1,0.9809681649835983
rt infidelpamelalc mahammad bitch cause said httptcowgypvuz,1,1,0.9916158807372795
abrehamdadi bitch,1,1,0.9999999999997478
good music gtgtgtgtgt young money fag,1,1,0.919475001953772
waiting wetback sycksyllables httptcolwqzduzze,1,0,0.40142759928291677
pound never fails make cry im bitch relate,1,1,0.9612940799724814
justezzzee noleydunlap would want girl stand im man bitch letting,1,1,0.8905820551508885
joservmirez im lil nigga wait till see nigga aint ready im chicago boy aint pussy burbs wait,1,1,0.9897063422210265
rt brosconfessions ungrateful bitch httptcoaqcgkbxkcm,1,1,0.9871313591255385
rt actuallyamdolan wen u look liek trash n sum complimentz u httptcoagyhbtfxh,0,0,0.11613874300073425
nigga always yelling fuck bitch get money meanwhile theyre broke still want bitch,1,1,0.9998389526570094
call chief weak bitch,1,1,0.9490190123359765
think bitch tryna set uuuuhhuuhhhhhp,1,1,0.93722925889512
ericwithahotdad bitch im done school,1,1,0.9896817252892431
rt mikehall school bitch,1,1,0.9995727450313571
yourdudeferg wish wood like tree bitch,1,1,0.9681611952711268
rt marsrader incredible scale celestial body httptconzvjrmig,0,0,0.2146672074944018
lmao funniest way disrespect person calling itty bitty bitch make feel low life,1,1,0.9163835984267824
stephdamartian made endearing name u like nigger spook amp monkey,1,1,0.6234328845952576
hold ghetto labeled endorsed vodka brand rum silly day shivermetimbers,0,0,0.13421891698275457
let em go rt peachpapayya u got two hoe u need let one go,1,1,0.9459821668233845
omg he he pathetic spineless ball piece trash twitter ive ever seen let go throw blah,1,0,0.4821390805547417
rt lettybro yall hoe super weakkkkkkkk,1,1,0.9835013638074627
kvrmaatrill studyfn vlzed say scrawny nigger,1,1,0.9849975518941395
nigga needa stop wearing mk thats bitch lol,1,1,0.9927507273808636
money bin mind lately think time leave hoe alone get program,1,1,0.958683570383048
rt charlezhussle candy corn amp peep hoe candy simplysoulful francisjstn candy corn trash super trash,1,0,0.3531209489856911
asha little voice head telling fuck hoe wasnt kendra,1,1,0.9754984409326393
skeeerra thanks bitch proofread tweet vacation week,1,1,0.9504102054423752
didnt forsake bitch wife getting fucked another nigga know married gotta die,1,1,0.9930948059371766
sick fake as hoe,1,1,0.9857018592899567
rino trash like speakerboehner karlrove frankluntz see conservative democrat party see black slave property tcot,1,0,0.14537868581351276
tommymanson pussy,1,1,0.9999980982180846
kick dem fucc niccas da spot,1,1,0.7915748216152767
dam gotta hope niggah dont snitch,1,1,0.8596829841778869
nightpurrowler oskzilla pussy shit,1,1,0.989128306410843
rt uncleruckusbd nigger isnt color state mind,1,1,0.8520893668423957
ncrusade godmaniac come wage u fag,1,1,0.9787280065413575
reading ut sexual assault case take back collegeill never forget walk would say dont run train hoesstraight trouble,1,0,0.4549877285297446
popping pill fucking stank hoe keep real aint really bout bank roll youre satisfied,1,1,0.9757111371913041
god damn flappy bird weak as,1,0,0.2283731016113034
lol nah hoe dealt yall httptcorxtjwwkfhj,1,1,0.9973076885350254
abdashcole xnation natalieschroyer fuck raptor fun tranny fails k mile,1,1,0.7555764430401462
dre drop much cunt illegally download go itunes get fuckin hardcore cd shop,1,1,0.9143875254370454
zachirving called people kike lot fuck,1,1,0.7787765502839356
slllick yall like want love like rashad amp new new shit yall already got one lying as hoe lmao,1,1,0.9879202432162868
lifeasbros charlie sheen real httptcogggdkkov major fucking respect charlie sheen,1,0,0.10545506740754473
rt plmpcess im fucking done sprint fucking hate guy insurance policy trash omg square fuck,1,1,0.984586384203682
smokin loud yo as panicking wwn show hoe start vanishing,1,1,0.9378377216557218
cssalazar yeah bitch hit get friend zoned brody,1,1,0.9567091052885632
rt beautifulkeezy hoe bang big got nerve think better u bitch chill,1,1,0.9903310230444021
knightfanneal ucfpinkparty come stay alive knight nation still early bird special comeatmeut,0,0,0.0990398639985578
unfollow crazy asian bitch earlier lol dont play,1,1,0.8768087703140354
rt dignifiedpurity tonygoldwyn could helped mellie revolving doorshaped head ho arent quiet youre ball deep,1,0,0.4915330697080868
goligoski must bleed also leave via ambulance guess sill closest thing mcgrath hit bitch,1,1,0.721530752755954
rt cosmeticjunkiee bitch quick say let pull phone,1,1,0.9868800145168393
wbpictures wish spend go filthy theatre watch fuzzy screen bad sound annabelle,0,0,0.14489336319928303
rt bleacherreport video cfl lb solomon elimimian trash talk opponent halftime interview httptcoeyjinwiwwe httptco,0,0,0.0302966685678538
feb record setting day word faggot apparently httptcoroekuokg,1,1,0.7607367621793597
chrisbrown hoe aint loyal would know cause im hoe fan damn sure real,1,1,0.9984447241010099
trethreat hotdoc duckydynamo yeah internet def taught bitch cant twerk talkin bout voting,1,1,0.9219538835140354
wash hoe,1,1,0.9833304364159055
seriously retarded really funny word,1,1,0.7151155018737602
kensuttling man city yankee got together form th ml clubthey begin playing,0,0,0.1422245720760905
rt taxstone yall bitch sending inviatations wolf get mad ya door,1,1,0.9485877858326492
rt yeswecam selfie game retarded httptcohplojapk,1,1,0.6647753780213018
bobby bitch make body flip know dont know karate bitch,1,1,0.9819213106376892
ion hoe really reason worry cheating anything ill cheat left hand lbr,1,1,0.8298880406181963
fuck hoe as professor look like extra halloween town,1,1,0.9496415672194927
man there lot fat bitch,1,1,0.984004349902884
bumoose ducking insult like scared white pussy,1,1,0.9819974881506939
ugly bitch stay subbing,1,1,0.9724048889299837
thesicthem averaicon lrishgiri oakridgestars izzyjsmom iambord asideofbacon aplmom catfsh celebrity poor bitch,1,1,0.9804609630429237
negro always falling asleep,1,0,0.41182097898593406
